Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761058946,100,,Aggregated,15.100000,15.100000,3000,4000,4700,5000,6800,9400,12000,15000,131000,131000,131000,2776,2776,3000.0,3785.7630346925903,74.4770520250313,131070.15771599254,0.0
1761058947,100,,Aggregated,18.800000,18.800000,3000,4000,4600,5000,6800,9400,12000,15000,131000,131000,131000,2807,2807,3000.0,3752.7546510272455,74.4770520250313,131070.15771599254,0.0
1761058948,100,,Aggregated,23.400000,23.400000,2900,3900,4600,4900,6800,9400,12000,15000,131000,131000,131000,2848,2848,2900.0,3706.4397313088684,74.4770520250313,131070.15771599254,0.0
1761058949,100,,Aggregated,24.500000,24.500000,2900,3900,4600,4900,6800,9400,12000,15000,131000,131000,131000,2853,2853,2900.0,3700.9542455743785,74.4770520250313,131070.15771599254,0.0
1761058950,100,,Aggregated,26.800000,26.800000,2900,3900,4600,4900,6800,9400,12000,15000,131000,131000,131000,2856,2856,2900.0,3698.6060666231338,74.4770520250313,131070.15771599254,0.0
1761058951,100,,Aggregated,26.800000,26.800000,2900,3900,4600,4900,6800,9400,12000,15000,131000,131000,131000,2856,2856,2900.0,3698.6060666231338,74.4770520250313,131070.15771599254,0.0
1761058952,100,,Aggregated,26.800000,26.800000,2900,3900,4600,4900,6800,9400,12000,15000,131000,131000,131000,2856,2856,2900.0,3698.6060666231338,74.4770520250313,131070.15771599254,0.0
1761058953,100,,Aggregated,22.500000,22.500000,2900,3900,4600,4900,6800,9300,12000,15000,131000,131000,131000,2861,2861,2900.0,3699.869487563654,74.4770520250313,131070.15771599254,0.0
1761058954,100,,Aggregated,20.500000,20.500000,2900,3900,4600,4900,6800,9300,12000,15000,131000,131000,131000,2880,2880,2900.0,3708.5507530429613,74.4770520250313,131070.15771599254,0.0
1761058955,100,,Aggregated,19.700000,19.700000,2900,4000,4700,5000,6800,9400,12000,15000,131000,131000,131000,2919,2919,2900.0,3726.220298798802,74.4770520250313,131070.15771599254,0.0
1761058956,100,,Aggregated,19.600000,19.600000,2900,4000,4700,5000,6800,9400,12000,15000,131000,131000,131000,2922,2922,2900.0,3723.8268857641106,74.4770520250313,131070.15771599254,0.0
1761058957,100,,Aggregated,19.600000,19.600000,2900,4000,4700,5000,6800,9400,12000,15000,131000,131000,131000,2922,2922,2900.0,3723.8268857641106,74.4770520250313,131070.15771599254,0.0
1761058958,100,,Aggregated,17.100000,17.100000,2900,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2930,2930,2900.0,3725.340027702672,74.4770520250313,131070.15771599254,0.0
1761058959,100,,Aggregated,14.600000,14.600000,2900,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2932,2932,2900.0,3725.5907683689607,74.4770520250313,131070.15771599254,0.0
1761058960,100,,Aggregated,14.600000,14.600000,2900,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2932,2932,2900.0,3725.5907683689607,74.4770520250313,131070.15771599254,0.0
1761058962,100,,Aggregated,7.900000,7.900000,2900,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2938,2938,2900.0,3728.156368571774,74.4770520250313,131070.15771599254,0.0
1761058963,100,,Aggregated,7.900000,7.900000,3000,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2949,2949,3000.0,3738.922268178943,74.4770520250313,131070.15771599254,0.0
1761058964,100,,Aggregated,7.900000,7.900000,3000,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2949,2949,3000.0,3738.922268178943,74.4770520250313,131070.15771599254,0.0
1761058965,100,,Aggregated,8.200000,8.200000,3000,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2950,2950,3000.0,3740.4488286717756,74.4770520250313,131070.15771599254,0.0
1761058966,100,,Aggregated,8.200000,8.200000,3000,4000,4700,5000,6800,9400,13000,15000,131000,131000,131000,2950,2950,3000.0,3740.4488286717756,74.4770520250313,131070.15771599254,0.0
1761058967,100,,Aggregated,8.800000,8.800000,3000,4000,4700,5000,6800,9500,12000,15000,131000,131000,131000,2957,2957,3000.0,3755.9096659333104,74.4770520250313,131070.15771599254,0.0
1761058968,100,,Aggregated,6.700000,6.700000,3000,4000,4700,5100,6800,9600,12000,15000,131000,131000,131000,2958,2958,3000.0,3758.3889883518536,74.4770520250313,131070.15771599254,0.0
1761058969,100,,Aggregated,6.700000,6.700000,3000,4000,4700,5100,6800,9600,12000,15000,131000,131000,131000,2958,2958,3000.0,3758.3889883518536,74.4770520250313,131070.15771599254,0.0
1761058970,100,,Aggregated,6.700000,6.700000,3000,4000,4700,5100,6800,9600,12000,15000,131000,131000,131000,2958,2958,3000.0,3758.3889883518536,74.4770520250313,131070.15771599254,0.0
1761058971,100,,Aggregated,6.700000,6.700000,3000,4000,4700,5100,6800,9600,12000,15000,131000,131000,131000,2958,2958,3000.0,3758.3889883518536,74.4770520250313,131070.15771599254,0.0
1761058972,100,,Aggregated,6.700000,6.700000,3000,4000,4700,5100,6800,9600,12000,15000,131000,131000,131000,2958,2958,3000.0,3758.3889883518536,74.4770520250313,131070.15771599254,0.0
1761058973,100,,Aggregated,6.700000,6.700000,3000,4000,4700,5100,6800,9600,12000,15000,131000,131000,131000,2958,2958,3000.0,3758.3889883518536,74.4770520250313,131070.15771599254,0.0
1761058974,100,,Aggregated,2.000000,2.000000,3000,4000,4700,5100,6900,9600,13000,15000,131000,131000,131000,2960,2960,3000.0,3765.560237468163,74.4770520250313,131070.15771599254,0.0
1761058975,100,,Aggregated,2.000000,2.000000,3000,4100,4700,5100,7000,10000,13000,16000,131000,131000,131000,2967,2967,3000.0,3798.108078255416,74.4770520250313,131070.15771599254,0.0
1761058976,100,,Aggregated,0.900000,0.900000,3000,4100,4700,5100,7000,10000,14000,16000,131000,131000,131000,2970,2970,3000.0,3807.020674273666,74.4770520250313,131070.15771599254,0.0
1761058977,100,,Aggregated,0.900000,0.900000,3000,4100,4700,5100,7000,10000,14000,16000,131000,131000,131000,2970,2970,3000.0,3807.020674273666,74.4770520250313,131070.15771599254,0.0
1761058978,100,,Aggregated,0.900000,0.900000,3000,4100,4700,5100,7000,10000,14000,16000,131000,131000,131000,2970,2970,3000.0,3807.020674273666,74.4770520250313,131070.15771599254,0.0
1761058979,100,,Aggregated,2.000000,2.000000,3000,4100,4700,5100,7000,10000,14000,16000,131000,131000,131000,2975,2975,3000.0,3825.011989297737,74.4770520250313,131070.15771599254,0.0
1761058980,100,,Aggregated,1.300000,1.300000,3000,4100,4700,5200,7300,11000,14000,19000,131000,131000,131000,2988,2988,3000.0,3892.687807601332,74.4770520250313,131070.15771599254,0.0
1761058981,100,,Aggregated,1.300000,1.300000,3000,4100,4700,5200,7300,11000,14000,19000,131000,131000,131000,2988,2988,3000.0,3892.687807601332,74.4770520250313,131070.15771599254,0.0
1761058982,100,,Aggregated,1.300000,1.300000,3000,4100,4700,5200,7300,11000,14000,19000,131000,131000,131000,2988,2988,3000.0,3892.687807601332,74.4770520250313,131070.15771599254,0.0
1761058983,100,,Aggregated,3.000000,3.000000,3000,4100,4800,5200,7400,11000,15000,19000,131000,131000,131000,2994,2994,3000.0,3907.8184200991486,74.4770520250313,131070.15771599254,0.0
1761058984,100,,Aggregated,3.000000,3.000000,3000,4100,4800,5200,7400,11000,15000,19000,131000,131000,131000,2994,2994,3000.0,3907.8184200991486,74.4770520250313,131070.15771599254,0.0
1761058985,100,,Aggregated,3.000000,3.000000,3000,4100,4800,5200,7400,11000,15000,19000,131000,131000,131000,2994,2994,3000.0,3907.8184200991486,74.4770520250313,131070.15771599254,0.0
1761058986,100,,Aggregated,3.600000,3.600000,3000,4100,4800,5200,7500,11000,15000,20000,131000,131000,131000,2999,2999,3000.0,3929.15964055249,74.4770520250313,131070.15771599254,0.0
1761058987,100,,Aggregated,3.600000,3.600000,3000,4100,4800,5200,7500,11000,15000,20000,131000,131000,131000,2999,2999,3000.0,3929.15964055249,74.4770520250313,131070.15771599254,0.0
1761058988,100,,Aggregated,2.700000,2.700000,3000,4100,4800,5200,7600,11000,15000,19000,129000,131000,131000,3006,3006,3000.0,3938.3921758728925,74.4770520250313,131070.15771599254,0.0
1761058989,100,,Aggregated,2.700000,2.700000,3000,4100,4800,5200,7600,11000,15000,19000,129000,131000,131000,3006,3006,3000.0,3938.3921758728925,74.4770520250313,131070.15771599254,0.0
1761058990,100,,Aggregated,2.700000,2.700000,3000,4100,4800,5200,7600,11000,15000,19000,129000,131000,131000,3006,3006,3000.0,3938.3921758728925,74.4770520250313,131070.15771599254,0.0
1761058991,100,,Aggregated,2.700000,2.700000,3000,4100,4800,5200,7600,11000,15000,19000,129000,131000,131000,3006,3006,3000.0,3938.3921758728925,74.4770520250313,131070.15771599254,0.0
1761058992,100,,Aggregated,3.100000,3.100000,3000,4200,4800,5200,7600,11000,15000,20000,129000,131000,131000,3010,3010,3000.0,3964.285897927886,74.4770520250313,131070.15771599254,0.0
1761058993,100,,Aggregated,3.100000,3.100000,3000,4200,4800,5200,7600,11000,15000,20000,129000,131000,131000,3010,3010,3000.0,3964.285897927886,74.4770520250313,131070.15771599254,0.0
1761058994,100,,Aggregated,3.100000,3.100000,3000,4200,4800,5200,7600,11000,15000,20000,129000,131000,131000,3010,3010,3000.0,3964.285897927886,74.4770520250313,131070.15771599254,0.0
1761058995,100,,Aggregated,2.200000,2.200000,3000,4200,4800,5300,7600,11000,15000,20000,129000,131000,131000,3017,3017,3000.0,3994.9677669038447,74.4770520250313,131070.15771599254,0.0
1761058996,100,,Aggregated,1.600000,1.600000,3000,4200,4800,5300,7600,11000,15000,20000,129000,131000,131000,3018,3018,3000.0,3998.7624046159394,74.4770520250313,131070.15771599254,0.0
1761058997,100,,Aggregated,1.600000,1.600000,3100,4200,4800,5300,7700,11000,16000,20000,129000,131000,131000,3026,3026,3100.0,4018.0940559709293,74.4770520250313,131070.15771599254,0.0
1761058998,100,,Aggregated,1.600000,1.600000,3100,4200,4800,5300,7700,11000,16000,20000,129000,131000,131000,3026,3026,3100.0,4018.0940559709293,74.4770520250313,131070.15771599254,0.0
1761058999,100,,Aggregated,1.900000,1.900000,3100,4200,4800,5300,7800,12000,16000,22000,129000,131000,131000,3043,3043,3100.0,4073.9456139411895,74.4770520250313,131070.15771599254,0.0
1761059000,100,,Aggregated,1.900000,1.900000,3100,4200,4800,5300,7800,12000,16000,22000,129000,131000,131000,3043,3043,3100.0,4073.9456139411895,74.4770520250313,131070.15771599254,0.0
1761059001,100,,Aggregated,3.700000,3.700000,3100,4200,4800,5300,7800,12000,16000,22000,129000,131000,131000,3044,3044,3100.0,4074.5421017595418,74.4770520250313,131070.15771599254,0.0
1761059002,100,,Aggregated,3.700000,3.700000,3100,4200,4800,5300,7800,12000,16000,22000,129000,131000,131000,3046,3046,3100.0,4074.855829849321,74.4770520250313,131070.15771599254,0.0
1761059003,100,,Aggregated,3.700000,3.700000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3071,3071,3100.0,4088.53181594106,74.4770520250313,131070.15771599254,0.0
1761059004,100,,Aggregated,3.700000,3.700000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3071,3071,3100.0,4088.53181594106,74.4770520250313,131070.15771599254,0.0
1761059005,100,,Aggregated,6.100000,6.100000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3072,3072,3100.0,4087.990184990889,74.4770520250313,131070.15771599254,0.0
1761059006,100,,Aggregated,6.100000,6.100000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3078,3078,3100.0,4085.7294643544706,74.4770520250313,131070.15771599254,0.0
1761059007,100,,Aggregated,6.100000,6.100000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3079,3079,3100.0,4085.3243275553946,74.4770520250313,131070.15771599254,0.0
1761059008,100,,Aggregated,6.100000,6.100000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3079,3079,3100.0,4085.3243275553946,74.4770520250313,131070.15771599254,0.0
1761059009,100,,Aggregated,5.300000,5.300000,3100,4200,4800,5300,7800,11000,16000,23000,129000,131000,131000,3081,3081,3100.0,4086.692080271022,74.4770520250313,131070.15771599254,0.0
1761059010,100,,Aggregated,5.300000,5.300000,3100,4200,4800,5300,7800,11000,16000,23000,129000,131000,131000,3082,3082,3100.0,4086.7607829056033,74.4770520250313,131070.15771599254,0.0
1761059011,100,,Aggregated,5.300000,5.300000,3100,4200,4800,5300,7800,11000,16000,23000,129000,131000,131000,3082,3082,3100.0,4086.7607829056033,74.4770520250313,131070.15771599254,0.0
1761059012,100,,Aggregated,5.300000,5.300000,3100,4200,4800,5300,7800,11000,16000,23000,129000,131000,131000,3082,3082,3100.0,4086.7607829056033,74.4770520250313,131070.15771599254,0.0
1761059013,100,,Aggregated,3.900000,3.900000,3100,4200,4800,5300,7800,11000,16000,23000,129000,131000,131000,3087,3087,3100.0,4095.4015269135193,74.4770520250313,131070.15771599254,0.0
1761059014,100,,Aggregated,3.600000,3.600000,3100,4200,4800,5300,7800,12000,16000,23000,129000,131000,131000,3089,3089,3100.0,4102.070307068323,74.4770520250313,131070.15771599254,0.0
1761059015,100,,Aggregated,1.200000,1.200000,3100,4300,4800,5400,7900,12000,16000,23000,129000,131000,131000,3104,3104,3100.0,4139.3084456601355,74.4770520250313,131070.15771599254,0.0
1761059016,100,,Aggregated,1.700000,1.700000,3100,4300,4800,5400,7900,12000,16000,23000,129000,131000,131000,3134,3134,3100.0,4141.120327041799,74.4770520250313,131070.15771599254,0.0
1761059017,100,,Aggregated,1.700000,1.700000,3100,4200,4800,5500,8000,12000,16000,24000,129000,131000,131000,3148,3148,3100.0,4169.484848918723,74.4770520250313,131070.15771599254,0.0
1761059018,100,,Aggregated,4.500000,4.500000,3000,4200,4800,5400,7900,12000,16000,24000,129000,131000,131000,3194,3194,3000.0,4116.426097754848,74.4770520250313,131070.15771599254,0.0
1761059019,100,,Aggregated,6.900000,6.900000,3000,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3239,3239,3000.0,4084.8873178813883,72.03243102412671,131070.15771599254,0.0
1761059020,100,,Aggregated,10.200000,10.200000,3000,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3266,3266,3000.0,4052.589853121725,72.03243102412671,131070.15771599254,0.0
1761059021,100,,Aggregated,14.100000,14.100000,2900,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3275,3275,2900.0,4044.934954190988,72.03243102412671,131070.15771599254,0.0
1761059022,100,,Aggregated,14.100000,14.100000,2900,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3294,3294,2900.0,4064.291838698071,72.03243102412671,131070.15771599254,0.0
1761059023,100,,Aggregated,17.900000,17.900000,2900,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3299,3299,2900.0,4060.624161684874,72.03243102412671,131070.15771599254,0.0
1761059024,100,,Aggregated,17.900000,17.900000,2900,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3299,3299,2900.0,4060.624161684874,72.03243102412671,131070.15771599254,0.0
1761059025,100,,Aggregated,17.900000,17.900000,2900,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3299,3299,2900.0,4060.624161684874,72.03243102412671,131070.15771599254,0.0
1761059026,100,,Aggregated,21.600000,21.600000,2900,4100,4800,5300,7900,12000,16000,24000,129000,131000,131000,3315,3315,2900.0,4070.788688279744,72.03243102412671,131070.15771599254,0.0
1761059027,100,,Aggregated,20.400000,20.400000,3000,4100,4800,5300,7900,12000,17000,24000,129000,131000,131000,3328,3328,3000.0,4087.6715462437783,72.03243102412671,131070.15771599254,0.0
1761059028,100,,Aggregated,19.400000,19.400000,3000,4100,4800,5300,7900,12000,17000,24000,129000,131000,131000,3335,3335,3000.0,4128.487863719434,72.03243102412671,131070.15771599254,0.0
1761059029,100,,Aggregated,17.700000,17.700000,3000,4100,4800,5300,7900,12000,17000,24000,129000,131000,131000,3337,3337,3000.0,4128.819844297072,72.03243102412671,131070.15771599254,0.0
1761059030,100,,Aggregated,15.000000,15.000000,3000,4100,4800,5300,7900,12000,17000,24000,129000,131000,131000,3377,3377,3000.0,4144.038202090676,72.03243102412671,131070.15771599254,0.0
1761059031,100,,Aggregated,11.500000,11.500000,3000,4100,4800,5300,7900,12000,17000,24000,129000,131000,131000,3387,3387,3000.0,4153.070135678525,72.03243102412671,131070.15771599254,0.0
1761059032,100,,Aggregated,11.500000,11.500000,3000,4100,4800,5300,7900,12000,17000,24000,129000,131000,131000,3392,3392,3000.0,4148.882639949029,72.03243102412671,131070.15771599254,0.0
1761059033,100,,Aggregated,8.700000,8.700000,2900,4100,4800,5300,7800,12000,17000,24000,129000,131000,131000,3421,3421,2900.0,4126.450766074246,72.03243102412671,131070.15771599254,0.0
1761059034,100,,Aggregated,9.800000,9.800000,2900,4000,4700,5200,7800,12000,17000,24000,129000,131000,131000,3474,3474,2900.0,4112.246689623216,72.03243102412671,131070.15771599254,0.0
1761059035,100,,Aggregated,12.200000,12.200000,2800,4000,4700,5200,7800,12000,17000,24000,129000,131000,131000,3510,3510,2800.0,4073.6748582737896,72.03243102412671,131070.15771599254,0.0
1761059036,100,,Aggregated,15.200000,15.200000,2800,3900,4700,5200,7800,12000,17000,24000,129000,131000,131000,3542,3542,2800.0,4041.5306673686932,72.03243102412671,131070.15771599254,0.0
1761059037,100,,Aggregated,15.200000,15.200000,2800,3900,4700,5200,7800,12000,17000,24000,129000,131000,131000,3542,3542,2800.0,4041.5306673686932,72.03243102412671,131070.15771599254,0.0
1761059038,100,,Aggregated,15.200000,15.200000,2800,3900,4700,5200,7800,12000,17000,24000,129000,131000,131000,3542,3542,2800.0,4041.5306673686932,72.03243102412671,131070.15771599254,0.0
1761059039,100,,Aggregated,21.700000,21.700000,2800,3900,4700,5200,7800,12000,17000,24000,129000,131000,131000,3543,3543,2800.0,4058.5791517648645,72.03243102412671,131070.15771599254,0.0
1761059040,100,,Aggregated,21.700000,21.700000,2800,3900,4700,5200,7800,12000,17000,24000,129000,131000,131000,3543,3543,2800.0,4058.5791517648645,72.03243102412671,131070.15771599254,0.0
1761059041,100,,Aggregated,20.700000,20.700000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3548,3548,2800.0,4108.888711172182,72.03243102412671,131070.15771599254,0.0
1761059042,100,,Aggregated,19.600000,19.600000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3553,3553,2800.0,4103.481627750869,72.03243102412671,131070.15771599254,0.0
1761059043,100,,Aggregated,15.800000,15.800000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3558,3558,2800.0,4098.108682445988,72.03243102412671,131070.15771599254,0.0
1761059044,100,,Aggregated,15.800000,15.800000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3559,3559,2800.0,4097.02501380214,72.03243102412671,131070.15771599254,0.0
1761059045,100,,Aggregated,13.400000,13.400000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3564,3564,2800.0,4092.390090092274,72.03243102412671,131070.15771599254,0.0
1761059046,100,,Aggregated,10.800000,10.800000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3571,3571,2800.0,4084.8729738428583,72.03243102412671,131070.15771599254,0.0
1761059047,100,,Aggregated,6.200000,6.200000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3577,3577,2800.0,4078.168958460655,72.03243102412671,131070.15771599254,0.0
1761059048,100,,Aggregated,2.700000,2.700000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3582,3582,2800.0,4072.694265309255,72.03243102412671,131070.15771599254,0.0
1761059049,100,,Aggregated,3.100000,3.100000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3590,3590,2800.0,4063.8461866734815,72.03243102412671,131070.15771599254,0.0
1761059050,100,,Aggregated,3.600000,3.600000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3593,3593,2800.0,4060.6158867085464,72.03243102412671,131070.15771599254,0.0
1761059051,100,,Aggregated,4.300000,4.300000,2800,3900,4700,5200,7800,12000,17000,29000,129000,131000,131000,3598,3598,2800.0,4055.23983828371,72.03243102412671,131070.15771599254,0.0
1761059052,100,,Aggregated,4.700000,4.700000,2800,3900,4700,5200,7700,12000,17000,29000,129000,131000,131000,3605,3605,2800.0,4047.7306350759354,72.03243102412671,131070.15771599254,0.0
1761059053,100,,Aggregated,5.300000,5.300000,2800,3900,4700,5200,7700,12000,17000,29000,129000,131000,131000,3611,3611,2800.0,4041.45385943665,72.03243102412671,131070.15771599254,0.0
1761059054,100,,Aggregated,5.100000,5.100000,2800,3900,4700,5200,7700,12000,17000,29000,129000,131000,131000,3614,3614,2800.0,4038.3354330912434,72.03243102412671,131070.15771599254,0.0
1761059055,100,,Aggregated,5.100000,5.100000,2700,3900,4700,5200,7700,12000,17000,29000,129000,131000,131000,3618,3618,2700.0,4034.318303502704,72.03243102412671,131070.15771599254,0.0
1761059056,100,,Aggregated,5.200000,5.200000,2700,3900,4700,5200,7700,12000,17000,29000,129000,131000,131000,3622,3622,2700.0,4030.1751422081343,72.03243102412671,131070.15771599254,0.0
1761059057,100,,Aggregated,5.100000,5.100000,2700,3900,4700,5200,7700,12000,17000,29000,129000,131000,131000,3627,3627,2700.0,4024.8467778312115,72.03243102412671,131070.15771599254,0.0
1761059058,100,,Aggregated,5.000000,5.000000,2700,3900,4700,5100,7700,12000,17000,29000,129000,131000,131000,3634,3634,2700.0,4017.5609571746836,72.03243102412671,131070.15771599254,0.0
1761059059,100,,Aggregated,5.200000,5.200000,2700,3900,4700,5100,7700,12000,17000,29000,129000,131000,131000,3636,3636,2700.0,4015.473276291206,72.03243102412671,131070.15771599254,0.0
1761059060,100,,Aggregated,5.200000,5.200000,2700,3900,4700,5100,7700,12000,17000,29000,129000,131000,131000,3641,3641,2700.0,4010.336034133441,72.03243102412671,131070.15771599254,0.0
1761059061,100,,Aggregated,4.900000,4.900000,2700,3900,4700,5100,7700,12000,17000,29000,129000,131000,131000,3646,3646,2700.0,4005.078933063602,72.03243102412671,131070.15771599254,0.0
1761059062,100,,Aggregated,4.800000,4.800000,2700,3800,4700,5100,7700,12000,17000,29000,129000,131000,131000,3650,3650,2700.0,4000.932918498611,72.03243102412671,131070.15771599254,0.0
1761059063,100,,Aggregated,4.500000,4.500000,2700,3800,4700,5100,7700,12000,17000,29000,129000,131000,131000,3656,3656,2700.0,3994.9205498443785,72.03243102412671,131070.15771599254,0.0
1761059064,100,,Aggregated,4.500000,4.500000,2700,3800,4700,5100,7700,12000,17000,29000,129000,131000,131000,3663,3663,2700.0,3987.64587863365,72.03243102412671,131070.15771599254,0.0
1761059065,100,,Aggregated,4.600000,4.600000,2700,3800,4600,5100,7700,12000,17000,29000,129000,131000,131000,3668,3668,2700.0,3982.461263373232,72.03243102412671,131070.15771599254,0.0
1761059066,100,,Aggregated,4.700000,4.600000,2700,3800,4600,5100,7700,12000,17000,29000,129000,131000,131000,3672,3672,2700.0,3978.384054988819,72.03243102412671,131070.15771599254,0.0
1761059067,100,,Aggregated,4.900000,4.900000,2700,3800,4600,5100,7700,12000,17000,29000,129000,131000,131000,3676,3676,2700.0,3974.3163068482068,72.03243102412671,131070.15771599254,0.0
1761059068,100,,Aggregated,5.000000,5.000000,2700,3800,4600,5100,7700,12000,17000,29000,129000,131000,131000,3679,3679,2700.0,3971.430876307966,72.03243102412671,131070.15771599254,0.0
1761059069,100,,Aggregated,4.700000,4.700000,2700,3800,4600,5100,7600,12000,17000,29000,129000,131000,131000,3683,3683,2700.0,3967.864032724942,72.03243102412671,131070.15771599254,0.0
1761059070,100,,Aggregated,4.600000,4.600000,2700,3800,4600,5100,7600,12000,17000,29000,129000,131000,131000,3689,3689,2700.0,3961.7764513786738,71.09037501504645,131070.15771599254,0.0
1761059071,100,,Aggregated,4.500000,4.500000,2700,3800,4600,5100,7600,12000,17000,29000,129000,131000,131000,3691,3691,2700.0,3959.7935687447743,71.09037501504645,131070.15771599254,0.0
1761059072,100,,Aggregated,4.500000,4.500000,2700,3800,4600,5100,7600,12000,17000,29000,129000,131000,131000,3694,3694,2700.0,3956.924241025177,71.09037501504645,131070.15771599254,0.0
1761059073,100,,Aggregated,4.800000,4.800000,2700,3800,4600,5100,7600,12000,17000,29000,129000,131000,131000,3698,3698,2700.0,3953.0974759029505,71.09037501504645,131070.15771599254,0.0
1761059074,100,,Aggregated,4.500000,4.500000,2700,3800,4600,5100,7600,12000,17000,29000,129000,131000,131000,3700,3700,2700.0,3951.558350533815,71.09037501504645,131070.15771599254,0.0
1761059075,100,,Aggregated,4.200000,4.200000,2700,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3703,3703,2700.0,3949.111755697039,71.09037501504645,131070.15771599254,0.0
1761059076,100,,Aggregated,4.000000,4.100000,2700,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3706,3706,2700.0,3946.397131838419,71.09037501504645,131070.15771599254,0.0
1761059077,100,,Aggregated,3.700000,3.700000,2700,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3710,3710,2700.0,3943.300337140758,71.09037501504645,131070.15771599254,0.0
1761059078,100,,Aggregated,3.500000,3.500000,2600,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3714,3714,2600.0,3939.443106496835,71.09037501504645,131070.15771599254,0.0
1761059079,100,,Aggregated,3.400000,3.400000,2600,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3719,3719,2600.0,3934.38995128938,71.09037501504645,131070.15771599254,0.0
1761059081,100,,Aggregated,3.400000,3.400000,2600,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3721,3721,2600.0,3932.3183930696505,71.09037501504645,131070.15771599254,0.0
1761059082,100,,Aggregated,3.500000,3.500000,2600,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3724,3724,2600.0,3929.5639393058805,71.09037501504645,131070.15771599254,0.0
1761059083,100,,Aggregated,3.600000,3.600000,2600,3800,4600,5100,7600,11000,17000,25000,129000,131000,131000,3728,3728,2600.0,3925.836764659091,71.09037501504645,131070.15771599254,0.0
1761059084,100,,Aggregated,3.200000,3.200000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3733,3733,2600.0,3921.3303278034145,71.09037501504645,131070.15771599254,0.0
1761059085,100,,Aggregated,3.300000,3.300000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3735,3735,2600.0,3919.541026877955,71.09037501504645,131070.15771599254,0.0
1761059086,100,,Aggregated,3.400000,3.400000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3740,3740,2600.0,3915.077499306994,71.09037501504645,131070.15771599254,0.0
1761059087,100,,Aggregated,3.500000,3.500000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3744,3744,2600.0,3911.080491011806,71.09037501504645,131070.15771599254,0.0
1761059088,100,,Aggregated,3.500000,3.500000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3748,3748,2600.0,3907.0573257692636,71.09037501504645,131070.15771599254,0.0
1761059089,100,,Aggregated,3.500000,3.500000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3748,3748,2600.0,3907.0573257692636,71.09037501504645,131070.15771599254,0.0
1761059090,100,,Aggregated,3.500000,3.500000,2600,3800,4600,5000,7600,11000,17000,25000,129000,131000,131000,3748,3748,2600.0,3907.0573257692636,71.09037501504645,131070.15771599254,0.0
